"Myosorex_tenuis",3614474,"Thin Mouse Shrew",,,,,"DD"
"Myosorex_eisentrauti",3614475,"Eisentraut’s Mouse Shrew",,,,,"CR"
"Crocidura_jenkinsi",3614517,"Jenkin’s Shrew",,,,,"CR"
"Cryptotis_equatoris",3614397,"Ecuadorean Small-eared Shrew",,,,,"LC"
"Cryptotis_mexicana",412409,"Mexican Small-eared Shrew",,,,,"LC"
"Cryptotis_alticola",3614391,"Central Mexican Broad-clawed Shrew",,,,,"DD"
"Neomys_anomalus",276756,"Mediterranean Water Shrew",,,,,"LC"
"Neomys_teres",1086292,"Transcaucasian Water Shrew",,,,,"LC"
"Chimarrogale_styani",3614460,"Chinese Water Shrew",,,,,"LC"
"Microgale_talazaci",211383,"Talzac’s Shrew Tenrec",,,,,"LC"
"Petaurus_breviceps",423936,"Sugar Glider",,,,,"LC"
"Petaurus_biacensis",3606955,"Biak Glider",,,,,"LC"
"Pseudochirops_albertisii",1015381,"D’Albertis’s Ringtail",,,,,"NT"
"Pseudochirops_coronatus",3607081,"Reclusive Ringtail",,,,,"VU"
"Pseudochirops_archeri",327621,"Green Ringtail Possum",,,,,"LC"
"Pseudochirops_cupreus",6735,"Coppery Ringtail",,,,,"LC"
"Pseudochirulus_cinereus",3607080,"Daintree River Ringtail Possum",,,,,"LC"
"Pseudochirulus_herbertensis",617395,"Herbert River Ringtail Possum",,,,,"LC"
"Phalanger_lullulae",892512,"Woodlark Cuscus",,,,,"EN"
"Trichosurus_vulpecula",836760,"Common Brushtail Possum",,,,,"LC"
"Trichosurus_johnstonii",44500,,,,,,"NE"
"Dendrolagus_lumholtzi",756151,"Lumholtz’s Tree Kangaroo",,,,,"LC"
"Dorcopsis_muelleri",3606991,"Brown Dorcopsis",,,,,"LC"
"Antechinus_bellus",760615,"Fawn Antechinus",,,,,"LC"
"Antechinus_flavipes",831054,"Yellow-footed Antechinus",,,,,"LC"
"Sarcophilus_harrisii",948469,"Tasmanian Devil",,,,,"EN"
"Neophascogale_lorentzi",1029247,,,,,,"NE"
"Sminthopsis_butleri",1053746,"Butler’s Dunnart",,,,,"VU"
"Sminthopsis_douglasi",1003848,"Julia Creek Dunnart",,,,,"NT"
"Allophryne_ruthveni",578648,,,,,,"LC"
"Flectonotus_ohausi",784767,,,,,,"LC"
"Flectonotus_fitzgeraldi",580216,,,,,,"EN"
"Flectonotus_goeldii",864376,,,,,,"LC"
"Flectonotus_pygmaeus",218786,,,,,,"LC"
"Stefania_riae",349916,,,,,,"DD"
"Stefania_scalae",691093,,,,,,"LC"
"Stefania_ackawaio",3619427,,,,,,"LC"
"Stefania_ayangannae",349922,,,,,,"LC"
"Stefania_evansi",238794,,,,,,"LC"
"Stefania_coxi",622716,,,,,,"LC"
"Stefania_goini",3619426,,,,,,"DD"
"Stefania_riveroi",349914,,,,,,"VU"
"Stefania_percristata",3619425,,,,,,"DD"
"Stefania_satelles",874605,,,,,,"NT"
"Oreobates_sanctaecrucis",286645,,,,,,"LC"
"Oreobates_simmonsi",681961,,,,,,"VU"
"Oreobates_sanderi",286642,,,,,,"LC"
"Oreobates_choristolemma",766472,,,,,,"DD"
"Euparkerella_brasiliensis",407435,,,,,,"LC"
"Craugastor_epochthidius",4132971,,,,,,"CR"
"Craugastor_inachus",4132959,,,,,,"EN"
"Phrynopus_peruanus",3620156,,,,,,"DD"
"Phyllonastes_heyeri",985499,,,,,,"NE"
"Phrynopus_thompsoni",3620158,,,,,,"DD"
"Phrynopus_horstpauli",178685,,,,,,"VU"
"Euhyas_dolomedes",1024473,,,,,,"NE"
"Euhyas_jamaicensis",78986,,,,,,"NE"
"Syrrhophus_nitidus",513404,,,,,,"NE"
"Syrrhophus_teretistes",3620410,,,,,,"NE"
"Syrrhophus_longipes",,,,,,,"NE"
"Myobatrachus_gouldii",710610,"Turtle Frog",,,,,"LC"
"Crinia_subinsignifera",3618650,"Small Western Froglet",,,,,"LC"
"Assa_darlingtoni",906693,"Hip-pocket Frog",,,,,"LC"
"Taudactylus_rheophilus",3618678,"Northern Tinker Frog",,,,,"CR"
"Taudactylus_liemi",3618674,"Eungella Tinker Frog",,,,,"NT"
"Limnodynastes_dumerilii",799654,"Banjo Frog",,,,,"LC"
"Heleioporus_barycragus",3618633,"Western Marsh Frog",,,,,"LC"
"Heleioporus_albopunctatus",3618629,"Western Spotted Frog",,,,,"LC"
"Philoria_richmondensis",214171,,,,,,"EN"
"Philoria_frosti",829128,"Baw Baw Frog",,,,,"CR"
"Buergeria_japonica",376754,"Ryukyu Kajika Frog",,,,,"LC"
"Staurois_latopalmatus",491965,,,,,,"LC"
"Limnonectes_hascheanus",273683,,,,,,"LC"
"Limnonectes_limborgi",273656,,,,,,"DD"
"Occidozyga_borealis",3618169,"Northern Frog",,,,,"VU"
"Ingerana_xizangensis",3618181,,,,,,"DD"
"Pyxicephalus_adspersus",911282,"African Bullfrog",,,,,"LC"
"Aubria_masako",3618061,,,,,,"LC"
"Aubria_subsigillata",143510,,,,,,"LC"
"Conraua_robusta",391676,,,,,,"VU"
"Conraua_crassipes",542266,,,,,,"LC"
"Micrixalus_narainensis",3618121,,,,,,"DD"
"Platymantis_negrosensis",3618257,,,,,,"EN"
"Platymantis_insulata",5810481,,,,,,"NE"
"Platymantis_guentheri",3618261,,,,,,"VU"
"Batrachylodes_elegans",3618235,,,,,,"LC"
"Ptychadena_pujoli",3618160,,,,,,"DD"
"Ptychadena_oxyrhynchus",10707,,,,,,"LC"
"Ptychadena_perplicata",3618138,,,,,,"LC"
"Ptychadena_mascareniensis",799886,"Mascarene Grass Frog",,,,,"LC"
"Ptychadena_broadleyi",3618159,"Broadley’s Ridged Frog",,,,,"EN"
"Ptychadena_grandisonae",3618147,,,,,,"LC"
"Ptychadena_christyi",165139,,,,,,"DD"
"Dyscophus_antongilii",1000561,"Tomato Frog",,,,,"NT"
"Dyscophus_insularis",565060,,,,,,"LC"
"Chaperina_fusca",1080075,,,,,,"LC"
"Scaphiophryne_madagascariensis",324840,,,,,,"NT"
"Scaphiophryne_brevis",1054136,,,,,,"LC"
"Hoplophryne_rogersi",111197,"Usambara Blue-bellied Frog",,,,,"EN"
"Hoplophryne_uluguruensis",111199,"Uluguru Blue-bellied Frog",,,,,"VU"
"Nelsonophryne_aequatorialis",612752,,,,,,"LC"
"Nelsonophryne_aterrima",210222,,,,,,"LC"
"Phrynomantis_somalicus",3618887,"Somali Rubber Frog",,,,,"LC"
"Phrynomantis_affinis",3618886,"Spotted Rubber Frog",,,,,"LC"
"Kalophrynus_baluensis",178301,,,,,,"NT"
"Alexteroon_hypsiphonus",3618960,,,,,,"LC"
"Semnodactylus_wealii",369244,"Weale’s Running Frog",,,,,"LC"
"Kassina_senegalensis",535805,,,,,,"LC"
"Phlyctimantis_boulengeri",3618962,,,,,,"LC"
"Phlyctimantis_keithae",3618963,,,,,,"VU"
"Arthroleptis_pyrrhoscelis",3619102,,,,,,"NT"
"Arthroleptis_poecilonotus",257572,,,,,,"LC"
"Cardioglossa_gracilis",1001464,,,,,,"LC"
"Cardioglossa_gratiosa",391679,,,,,,"LC"
"Leptodactylodon_mertensi",487654,,,,,,"EN"
"Leptodactylodon_ornatus",3619122,,,,,,"EN"
"Astylosternus_perreti",3619111,,,,,,"EN"
"Leptopelis_bocagii",917466,,,,,,"LC"
"Leptopelis_parkeri",3619167,,,,,,"VU"
"Leptopelis_barbouri",3619158,,,,,,"VU"
"Leptopelis_argenteus",750001,,,,,,"LC"
"Leptopelis_natalensis",980655,,,,,,"LC"
"Leptopelis_mossambicus",3619147,,,,,,"LC"
"Leptopelis_yaldeni",3619170,,,,,,"NT"
"Breviceps_gibbosus",3618684,"Giant Rain Frog",,,,,"VU"
"Breviceps_namaquensis",836560,"Namaqua Rain Frog",,,,,"LC"
"Breviceps_adspersus",3618690,"Common Rain Frog",,,,,"LC"
"Breviceps_bagginsi",3618693,,,,,,"DD"
"Xenophrys_caudoprocta",3617994,"Convex-tailed Horned Toad",,,,,"DD"
"Scutiger_bhutanensis",3618025,,,,,,"DD"
"Scutiger_brevipes",3618017,,,,,,"DD"
"Oreolalax_popei",125229,,,,,,"LC"
"Oreolalax_liangbeiensis",247888,,,,,,"CR"
"Leptobrachium_smithi",339665,"Smith’s Litter Frog",,,,,"LC"
"Leptobrachium_hendricksoni",907977,,,,,,"LC"
"Bolitoglossa_conanti",422053,,,,,,"EN"
"Bolitoglossa_sombra",3620570,"Shadowy Web-footed Salamander",,,,,"VU"
"Bolitoglossa_subpalmata",515346,,,,,,"EN"
"Bolitoglossa_rostrata",999161,,,,,,"VU"
"Pseudoeurycea_maxima",902216,"Southern Giant Salamander",,,,,"DD"
"Pseudoeurycea_saltator",1070267,,,,,,"CR"
"Pseudoeurycea_ahuitzotl",3620537,,,,,,"CR"
"Pseudoeurycea_cochranae",749324,,,,,,"EN"
"Pseudoeurycea_longicauda",93744,,,,,,"EN"
"Pseudoeurycea_smithi",225872,,,,,,"CR"
"Pseudoeurycea_goebeli",516447,,,,,,"CR"
"Thorius_narismagnus",3620600,,,,,,"CR"
"Thorius_omiltemi",3620604,,,,,,"EN"
"Thorius_arboreus",3620603,,,,,,"EN"
"Thorius_infernalis",3620599,,,,,,"CR"
"Thorius_dubitus",720473,,,,,,"EN"
"Thorius_pulmonaris",3620594,,,,,,"EN"
"Nototriton_richardi",452316,,,,,,"NT"
"Nototriton_stuarti",823988,,,,,,"DD"
"Nototriton_picadoi",452313,,,,,,"NT"
"Nototriton_saslaya",295767,,,,,,"VU"
"Chiropterotriton_mosaueri",3620607,,,,,,"DD"
"Chiropterotriton_multidentatus",570327,,,,,,"EN"
"Chiropterotriton_terrestris",49615,,,,,,"CR"
"Chiropterotriton_magnipes",224318,,,,,,"CR"
"Chiropterotriton_orculus",570326,,,,,,"VU"
"Chiropterotriton_priscus",570324,,,,,,"NT"
"Oedipina_alleni",452315,,,,,,"LC"
"Oedipina_stuarti",3620580,,,,,,"DD"
"Oedipina_pacificensis",1028642,,,,,,"LC"
"Oedipina_grandis",452319,,,,,,"EN"
"Oedipina_altura",3620582,,,,,,"CR"
"Oedipina_carablanca",1016347,,,,,,"EN"
"Oedipina_ignea",3620581,,,,,,"DD"
"Cryptotriton_monzoni",3620576,,,,,,"CR"
"Dendrotriton_xolocalcae",653222,,,,,,"VU"
"Dendrotriton_bromeliacius",131314,,,,,,"CR"
"Eurycea_longicauda",534299,"Longtail Salamander",,,,,"LC"
"Eurycea_tonkawae",133630,"Jollyville Plateau Salamander",,,,,"EN"
"Eurycea_waterlooensis",901649,"Austin Blind Salamander",,,,,"VU"
"Eurycea_troglodytes",133632,"Eurycea Troglodytes Complex",,,,,"DD"
"Eurycea_neotenes",839991,"Texas Salamander",,,,,"VU"
"Plethodon_albagula",162448,"Western Slimy Salamander",,,,,"LC"
"Plethodon_glutinosus",534317,"Slimy Salamander",,,,,"LC"
"Plethodon_sequoyah",596892,"Sequoyah Slimy Salamander",,,,,"DD"
"Triturus_carnifex",1041783,"Italian Crested Newt",,,,,"LC"
"Triturus_karelinii",1041769,"Southern Crested Newt",,,,,"LC"
"Lissotriton_italicus",502199,"Italian Newt",,,,,"LC"
"Lissotriton_helveticus",9366,"Palmate Newt",,,,,"LC"
"Lissotriton_vulgaris",1041774,"Smooth Newt",,,,,"LC"
"Lissotriton_boscai",830424,"Bosca’s Newt",,,,,"LC"
"Ambystoma_laterale",984729,"Blue-spotted Salamander",,,,,"LC"
"Ambystoma_rivulare",675687,,,,,,"DD"
"Colinus_cristatus",520556,"Crested Bobwhite",,,,,"LC"
"Colinus_virginianus",204709,"Northern Bobwhite",,,,,"NT"
"Odontophorus_erythrops",3596001,"Rufous-fronted Wood-quail",,,,,"LC"
"Odontophorus_guttatus",3595992,"Spotted Wood-quail",,,,,"LC"
"Odontophorus_speciosus",329460,"Rufous-breasted Wood-quail",,,,,"LC"
"Odontophorus_dialeucos",3596000,"Tacarcuna Wood-quail",,,,,"VU"
"Haematortyx_sanguiniceps",401527,"Crimson-headed Partridge",,,,,"LC"
"Pavo_muticus",102708,"Green Peafowl",,,,,"EN"
"Pavo_cristatus",453575,"Indian Peafowl",,,,,"LC"
"Coturnix_delegorguei",1098762,"Harlequin Quail",,,,,"LC"
"Margaroperdix_madagascariensis",681154,"Madagascar Partridge",,,,,"LC"
"Coturnix_chinensis",144486,"Blue Quail",,,,,"LC"
"Anurophasis_monorthonyx",3596096,"Snow Mountain Quail",,,,,"NT"
"Tetraogallus_caucasicus",3596071,"Caucasian Snowcock",,,,,"LC"
"Tetraogallus_tibetanus",1033586,"Tibetan Snowcock",,,,,"LC"
"Tetraogallus_caspius",436875,"Caspian Snowcock",,,,,"LC"
"Arborophila_hyperythra",3596053,"Red-breasted Partridge",,,,,"LC"
"Arborophila_campbelli",3596061,"Malaysian Partridge",,,,,"LC"
"Crax_alector",654722,"Black Curassow",,,,,"LC"
"Crax_fasciolata",654699,"Bare-faced Curassow",,,,,"LC"
"Mitu_tuberosum",488151,"Razor-billed Curassow",,,,,"LC"
"Pauxi_unicornis",786422,"Horned Curassow",,,,,"EN"
"Ortalis_guttata",1061401,"Speckled Chachalaca",,,,,"LC"
"Ortalis_cinereiceps",520559,"Grey-headed Chachalaca",,,,,"LC"
"Ortalis_garrula",188785,"Chestnut-winged Chachalaca",,,,,"LC"
"Ortalis_ruficauda",188779,"Rufous-vented Chachalaca",,,,,"LC"
"Anser_brachyrhynchus",970372,"Pink-footed Goose",,,,,"LC"
"Branta_leucopsis",799124,"Barnacle Goose",,,,,"LC"
"Branta_hutchinsii",972531,"Cackling Goose",,,,,"LC"
"Branta_sandvicensis",767835,"Hawaiian Goose",,,,,"VU"
"Branta_canadensis",714461,"Canada Goose",,,,,"LC"
"Lophonetta_specularioides",552046,"Crested Duck",,,,,"LC"
"Hymenolaimus_malacorhynchos",423364,"Blue Duck",,,,,"EN"
"Callonetta_leucophrys",552044,"Ringed Teal",,,,,"LC"
"Turnix_castanotus",3600482,"Chestnut-backed Buttonquail",,,,,"NT"
"Turnix_maculosus",3600486,"Red-backed Buttonquail",,,,,"LC"
"Turnix_everetti",3600481,"Sumba Buttonquail",,,,,"VU"
"Turnix_pyrrhothorax",418888,"Red-chested Buttonquail",,,,,"LC"
"Anous_stolidus",915882,"Brown Noddy",,,,,"LC"
"Anous_minutus",417372,"Black Noddy",,,,,"LC"
"Rhodostethia_rosea",583040,"Ross’s Gull",,,,,"LC"
"Creagrus_furcatus",500429,"Swallow-tailed Gull",,,,,"LC"
"Rynchops_flavirostris",3596907,"African Skimmer",,,,,"NT"
"Rynchops_albicollis",3596906,"Indian Skimmer",,,,,"VU"
"Catharacta_lonnbergi",742636,"Brown Skua",,,,,"LC"
"Catharacta_maccormicki",494176,"South Polar Skua",,,,,"LC"
"Cerorhinca_monocerata",989958,"Rhinoceros Auklet",,,,,"LC"
"Ptychoramphus_aleuticus",979353,"Cassin’s Auklet",,,,,"LC"
"Glareola_maldivarum",180488,"Oriental Pratincole",,,,,"LC"
"Cursorius_somalensis",3596826,"Somali Courser",,,,,"LC"
"Cursorius_rufus",3596823,"Burchell’s Courser",,,,,"LC"
"Numenius_arquata",971518,"Eurasian Curlew",,,,,"NT"
"Numenius_minutus",651069,"Little Curlew",,,,,"LC"
"Calidris_ferruginea",236666,"Curlew Sandpiper",,,,,"LC"
"Limnodromus_scolopaceus",530284,"Long-billed Dowitcher",,,,,"LC"
"Limnodromus_semipalmatus",565604,"Asian Dowitcher",,,,,"NT"
"Actitis_hypoleucos",792983,"Common Sandpiper",,,,,"LC"
"Actitis_macularius",810558,"Spotted Sandpiper",,,,,"LC"
"Steganopus_tricolor",214789,"Wilson’s Phalarope",,,,,"LC"
"Charadrius_placidus",3596999,"Long-billed Plover",,,,,"LC"
"Charadrius_pallidus",3596993,"Chestnut-banded Plover",,,,,"NT"
"Phegornis_mitchellii",214792,"Diademed Sandpiper-plover",,,,,"NT"
"Erythrogonys_cinctus",180485,"Red-kneed Dotterel",,,,,"LC"
"Charadrius_thoracicus",3597004,"Madagascar Plover",,,,,"VU"
"Anarhynchus_frontalis",703810,"Wrybill",,,,,"VU"
"Vanellus_senegallus",3596972,"Wattled Lapwing",,,,,"LC"
"Haematopus_ostralegus",225423,"Eurasian Oystercatcher",,,,,"LC"
"Haematopus_moquini",3597034,"African Oystercatcher",,,,,"NT"
"Recurvirostra_avosetta",917051,"Pied Avocet",,,,,"LC"
"Himantopus_novaezelandiae",543952,"Black Stilt",,,,,"CR"
"Microhierax_melanoleucos",3596150,"Pied Falconet",,,,,"LC"
"Microhierax_fringillarius",3596148,"Black-thighed Falconet",,,,,"LC"
"Microhierax_latifrons",3596149,"White-fronted Falconet",,,,,"NT"
"Micrastur_buckleyi",901268,"Buckley’s Forest-falcon",,,,,"LC"
"Micrastur_semitorquatus",1015189,"Collared Forest-falcon",,,,,"LC"
"Micrastur_mintoni",749748,"Cryptic Forest-falcon",,,,,"LC"
"Micrastur_gilvicollis",1015190,"Lined Forest-falcon",,,,,"LC"
"Psittrichas_fulgidus",412123,"Pesquet’s Parrot",,,,,"VU"
"Psittacus_erithacus",285641,"Grey Parrot",,,,,"NT"
"Probosciger_aterrimus",645854,"Palm Cockatoo",,,,,"LC"
"Atrichornis_clamosus",1031586,"Noisy Scrub-bird",,,,,"VU"
"Atrichornis_rufescens",3598363,"Rufous Scrub-bird",,,,,"VU"
"Menura_alberti",428578,"Albert’s Lyrebird",,,,,"NT"
"Menura_novaehollandiae",531206,"Superb Lyrebird",,,,,"LC"
"Trogon_caligatus",3600777,"Gartered Trogon",,,,,"LC"
"Harpactes_duvaucelii",452894,"Scarlet-rumped Trogon",,,,,"NT"
"Harpactes_orrhophaeus",452898,"Cinnamon-rumped Trogon",,,,,"NT"
"Harpactes_oreskios",462543,"Orange-breasted Trogon",,,,,"LC"
"Apaloderma_narina",392077,"Narina Trogon",,,,,"LC"
"Apaloderma_aequatoriale",95396,"Bare-cheeked Trogon",,,,,"LC"
"Bucorvus_cafer",3600769,"Southern Ground-hornbill",,,,,"VU"
"Bucorvus_abyssinicus",991309,"Abyssinian Ground-hornbill",,,,,"LC"
"Rhinoplax_vigil",248499,"Helmeted Hornbill",,,,,"NT"
"Rhinopomastus_aterrimus",3600733,"Black Scimitarbill",,,,,"LC"
"Meropogon_forsteni",1050191,"Purple-bearded Bee-eater",,,,,"LC"
"Nyctyornis_athertoni",3596419,"Blue-bearded Bee-eater",,,,,"LC"
"Nyctyornis_amictus",524018,"Red-bearded Bee-eater",,,,,"LC"
"Tyto_novaehollandiae",799262,"Australian Masked-owl",,,,,"LC"
"Tyto_glaucops",1072270,"Ashy-faced Owl",,,,,"LC"
"Tyto_alba",1065606,"Barn Owl",,,,,"LC"
"Heteroglaux_blewitti",4131266,"Forest Owlet",,,,,"CR"
"Surnia_ulula",440408,"Northern Hawk Owl",,,,,"LC"
"Aegolius_harrisii",546098,"Buff-fronted Owl",,,,,"LC"
"Otus_beccarii",3595724,"Biak Scops-owl",,,,,"EN"
"Ptilopsis_granti",1052339,"Southern White-faced Owl",,,,,
"Ninox_scutulata",546091,"Brown Hawk-owl",,,,,"LC"
"Gypohierax_angolensis",677101,"Palm-nut Vulture",,,,,"LC"
"Gypaetus_barbatus",317001,"Lammergeier",,,,,"LC"
"Neophron_percnopterus",891414,"Egyptian Vulture",,,,,"EN"
"Eutriorchis_astur",677099,"Madagascar Serpent-eagle",,,,,"EN"
"Pithecophaga_jefferyi",103122,"Philippine Eagle",,,,,"CR"
"Metriopelia_melanoptera",414969,"Black-winged Ground-dove",,,,,"LC"
"Gallicolumba_platenae",538010,"Mindoro Bleeding-heart",,,,,"CR"
"Gallicolumba_hoedtii",17164,"Wetar Ground-dove",,,,,"EN"
"Gallicolumba_crinigera",17146,"Mindanao Bleeding-heart",,,,,"VU"
"Gallicolumba_canifrons",17148,"Palau Ground-dove",,,,,"NT"
"Otidiphaps_nobilis",543760,"Pheasant Pigeon",,,,,"LC"
"Phapitreron_amethystinus",430171,"Amethyst Brown-dove",,,,,"LC"
"Leptotila_ochraceiventris",3596608,"Ochre-bellied Dove",,,,,"VU"
"Geotrygon_versicolor",392934,"Crested Quail-dove",,,,,"NT"
"Geotrygon_montana",664480,"Ruddy Quail-dove",,,,,"LC"
"Patagioenas_goodsoni",3596656,"Dusky Pigeon",,,,,"LC"
"Aplopelia_larvata",3596487,"Lemon Dove",,,,,"LC"
"Pterocles_indicus",3596814,"Painted Sandgrouse",,,,,"LC"
"Pterocles_bicinctus",498328,"Double-banded Sandgrouse",,,,,"LC"
"Pterocles_coronatus",244697,"Crowned Sandgrouse",,,,,"LC"
"Pterocles_burchelli",3596810,"Burchell’s Sandgrouse",,,,,"LC"
"Pterocles_lichtensteinii",3596813,"Lichtenstein’s Sandgrouse",,,,,"LC"
"Pterocles_alchata",3596807,"Pin-tailed Sandgrouse",,,,,"LC"
"Pterocles_orientalis",789254,"Black-bellied Sandgrouse",,,,,"LC"
"Pterocles_gutturalis",57819,"Yellow-throated Sandgrouse",,,,,"LC"
"Podiceps_gallardoi",799136,"Hooded Grebe",,,,,"EN"
"Podiceps_nigricollis",651477,"Black-necked Grebe",,,,,"LC"
"Podiceps_occipitalis",3595565,"Silvery Grebe",,,,,"LC"
"Musophaga_violacea",650221,"Violet Turaco",,,,,"LC"
"Tauraco_persa",550052,"Guinea Turaco",,,,,"LC"
"Tauraco_hartlaubi",539134,"Hartlaub’s Turaco",,,,,"LC"
"Tauraco_schalowi",772729,"Schalow’s Turaco",,,,,"LC"
"Tauraco_livingstonii",236839,"Livingstone’s Turaco",,,,,"LC"
"Tauraco_fischeri",772745,"Fischer’s Turaco",,,,,"NT"
"Tauraco_erythrolophus",487306,"Red-crested Turaco",,,,,"LC"
"Tauraco_leucolophus",772747,"White-crested Turaco",,,,,"LC"
"Oceanites_oceanicus",656591,"Wilson’s Storm-petrel",,,,,"LC"
"Eudyptula_minor",613299,"Little Penguin",,,,,"LC"
"Megadyptes_antipodes",429618,"Yellow-eyed Penguin",,,,,"EN"
"Ciconia_abdimii",563490,"Abdim’s Stork",,,,,"LC"
"Ciconia_nigra",549527,"Black Stork",,,,,"LC"
"Leptoptilos_crumeniferus",464691,"Marabou Stork",,,,,"LC"
"Leptoptilos_dubius",3596801,"Greater Adjutant",,,,,"EN"
"Mycteria_americana",464695,"Wood Stork",,,,,"LC"
"Jabiru_mycteria",1041424,"Jabiru",,,,,"LC"
"Thaumatibis_gigantea",3596734,"Giant Ibis",,,,,"CR"
"Balaeniceps_rex",464697,"Shoebill",,,,,"VU"
"Scopus_umbretta",464704,"Hamerkop",,,,,"LC"
"Fregata_ariel",906504,"Lesser Frigatebird",,,,,"LC"
"Fregata_andrewsi",906500,"Christmas Island Frigatebird",,,,,"CR"
"Fregata_minor",285638,"Greater Frigatebird",,,,,"LC"
"Neotis_ludwigii",3600034,"Ludwig’s Bustard",,,,,"EN"
"Carpococcyx_viridis",3596325,"Sumatran Ground-cuckoo",,,,,"CR"
"Carpococcyx_radiatus",3596324,"Bornean Ground-cuckoo",,,,,"NT"
"Coua_ruficeps",787066,"Red-capped Coua",,,,,"LC"
"Coua_caerulea",787072,"Blue Coua",,,,,"LC"
"Centropus_melanops",4947395,"Black-faced Coucal",,,,,"LC"
"Centropus_ateralbus",4947388,"Pied Coucal",,,,,"LC"
"Ceuthmochares_aereus",3602243,"Yellowbill",,,,,"LC"
"Scythrops_novaehollandiae",119216,"Channel-billed Cuckoo",,,,,"LC"
"Geococcyx_californianus",212182,"Greater Roadrunner",,,,,"LC"
"Geococcyx_velox",462551,"Lesser Roadrunner",,,,,"LC"
"Lewinia_mirifica",3599970,"Brown-banded Rail",,,,,"DD"
"Heliopais_personatus",598596,"Masked Finfoot",,,,,"EN"
"Sarothrura_affinis",3599961,"Striped Flufftail",,,,,"LC"
"Sarothrura_watersi",3599967,"Slender-billed Flufftail",,,,,"EN"
"Sarothrura_pulchra",3599962,"White-spotted Flufftail",,,,,"LC"
"Sarothrura_insularis",3599966,"Madagascar Flufftail",,,,,"LC"
"Rallina_rubra",3599898,"Chestnut Forest-rail",,,,,"LC"
"Gymnocrex_talaudensis",3600006,"Talaud Rail",,,,,"EN"
"Porphyrio_porphyrio",148209,"Purple Swamphen",,,,,"LC"
"Porphyrio_hochstetteri",73578,"Takahe",,,,,"EN"
"Pardirallus_maculatus",1024692,"Spotted Rail",,,,,"LC"
"Pardirallus_nigricans",3599904,"Blackish Rail",,,,,"LC"
"Aramides_calopterus",3599923,"Red-winged Wood-rail",,,,,"LC"
"Grus_japonensis",928352,"Red-crowned Crane",,,,,"EN"
"Patagona_gigas",141987,"Giant Hummingbird",,,,,"LC"
"Threnetes_ruckeri",280508,"Band-tailed Barbthroat",,,,,"LC"
"Glaucis_aeneus",470369,"Bronzy Hermit",,,,,"LC"
"Phaethornis_syrmatophorus",975183,"Tawny-bellied Hermit",,,,,"LC"
"Streptoprocne_phelpsi",5857257,"Tepui Swift",,,,,"LC"
"Streptoprocne_rutila",5857256,"Chestnut-collared Swift",,,,,"LC"
"Streptoprocne_semicollaris",3595799,"White-naped Swift",,,,,"LC"
"Cypseloides_lemosi",3595804,"White-chested Swift",,,,,"LC"
"Hirundapus_celebensis",3595863,"Purple Needletail",,,,,"LC"
"Chordeiles_gundlachii",3597094,"Antillean Nighthawk",,,,,"LC"
"Caprimulgus_donaldsoni",3597080,"Donaldson-Smith’s Nightjar",,,,,"LC"
"Nyctiprogne_vielliardi",3597095,"Plain-tailed Nighthawk",,,,,"NT"
"Nyctiprogne_leucopyga",51270,"Band-tailed Nighthawk",,,,,"LC"
"Macropsalis_forcipata",3602353,"Long-trained Nightjar",,,,,"LC"
"Dipsochelys_dussumieri",93887,,,,,,"NE"
"Dipsochelys_arnoldi",568294,,,,,,"NE"
"Cylindraspis_peltastes",302063,,,,,,"EX"
"Cylindraspis_vosmaeri",302069,,,,,,"EX"
"Cylindraspis_indica",302060,,,,,,"EX"
"Cylindraspis_inepta",302061,,,,,,"EX"
"Geochelone_platynota",464474,"Burmese Starred Tortoise",,,,,"CR"
"Geochelone_elegans",302068,"Indian Star Tortoise",,,,,"LC"
"Kachuga_sylhetensis",748759,,,,,,"NE"
"Kachuga_dhongoka",340369,,,,,,"NE"
"Batagur_baska",361285,"Batagur",,,,,"CR"
"Mauremys_caspica",552142,,,,,,"NE"
"Mauremys_rivulata",1078568,,,,,,"NE"
"Mauremys_sinensis",879764,,,,,,"NE"
"Mauremys_japonica",26434,,,,,,"NT"
"Chinemys_nigricans",591393,"Red-necked Pond Turtle",,,,,"EN"
"Ocadia_philippeni",354943,,,,,,"NE"
"Mauremys_iversoni",26442,,,,,,"NE"
"Cuora_zhoui",711704,"Zhou’s Box Turtle",,,,,"CR"
"Cuora_mccordi",6859,"Mccord’s Box Turtle",,,,,"CR"
"Heosemys_annandalii",354932,"Yellow-headed Temple Turtle",,,,,"EN"
"Cyclemys_fusca",537636,,,,,,"NE"
"Cyclemys_gemeli",33171,,,,,,"NE"
"Agama_doriae",620403,,,,,,"NE"
"Phrynocephalus_maculatus",4124878,,,,,,"NE"
"Sitana_ponticeriana",248866,,,,,,"NE"
"Acanthosaura_armata",254350,,,,,,"NE"
"Aphaniotis_acutirostris",4945937,,,,,,"NE"
"Aphaniotis_fusca",217747,,,,,,"NE"
"Ceratophora_aspera",1061405,,,,,,"NE"
"Draco_bimaculatus",938894,"Two-spotted Flying Lizard",,,,,"LC"
"Hypsilurus_modestus",1038062,,,,,,"NE"
"Hypsilurus_nigrigularis",1038063,,,,,,"NE"
"Hypsilurus_dilophus",873948,,,,,,"NE"
"Hypsilurus_spinipes",1038066,,,,,,"NE"
"Ctenophorus_isolepis",32624,,,,,,"NE"
